date,country_region,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2021-11-08,Philippines,-32.95238095238095,-18.603174603174605,17.0
2021-11-09,Philippines,-32.981818181818184,-16.581818181818182,16.78181818181818
2021-11-09,Philippines,-33.035714285714285,-16.696428571428573,16.803571428571427
2021-11-09,Philippines,-33.26315789473684,-16.94736842105263,16.87719298245614
2021-11-09,Philippines,-33.172413793103445,-17.017241379310345,16.844827586206897
2021-11-09,Philippines,-33.152542372881356,-17.305084745762713,16.93220338983051
2021-11-09,Philippines,-33.05,-17.366666666666667,17.016666666666666
2021-11-09,Philippines,-33.0655737704918,-17.491803278688526,17.049180327868854
2021-11-09,Philippines,-32.87096774193548,-17.483870967741936,17.096774193548388
2021-11-09,Philippines,-32.76190476190476,-17.61904761904762,17.11111111111111
2021-11-10,Philippines,-33.345454545454544,-16.745454545454546,17.0
2021-11-10,Philippines,-33.160714285714285,-16.875,17.0
2021-11-10,Philippines,-33.175438596491226,-16.982456140350877,17.017543859649123
2021-11-10,Philippines,-32.94827586206897,-16.948275862068964,17.03448275862069
2021-11-10,Philippines,-32.898305084745765,-17.033898305084747,17.033898305084747
2021-11-10,Philippines,-33.05,-17.2,17.1
2021-11-10,Philippines,-32.85245901639344,-17.18032786885246,17.131147540983605
2021-11-10,Philippines,-32.75806451612903,-17.241935483870968,17.080645161290324
2021-11-10,Philippines,-32.96825396825397,-17.444444444444443,17.142857142857142
2021-11-11,Philippines,-33.03636363636364,-16.418181818181818,16.927272727272726
2021-11-11,Philippines,-33.25,-16.571428571428573,17.0
2021-11-11,Philippines,-33.1578947368421,-16.63157894736842,16.94736842105263
2021-11-11,Philippines,-33.13793103448276,-16.913793103448278,17.017241379310345
2021-11-11,Philippines,-33.32203389830509,-17.135593220338983,17.06779661016949
2021-11-11,Philippines,-33.25,-17.233333333333334,17.066666666666666
2021-11-11,Philippines,-33.049180327868854,-17.311475409836067,17.065573770491802
2021-11-11,Philippines,-32.903225806451616,-17.274193548387096,17.080645161290324
2021-11-11,Philippines,-32.698412698412696,-17.285714285714285,17.11111111111111
2021-11-12,Philippines,-32.25454545454546,-16.527272727272727,16.654545454545456
2021-11-12,Philippines,-32.30357142857143,-16.571428571428573,16.696428571428573
2021-11-12,Philippines,-32.1578947368421,-16.526315789473685,16.75438596491228
2021-11-12,Philippines,-32.03448275862069,-16.517241379310345,16.810344827586206
2021-11-12,Philippines,-32.0,-16.54237288135593,16.83050847457627
2021-11-12,Philippines,-32.11666666666667,-16.7,16.933333333333334
2021-11-12,Philippines,-32.32786885245902,-16.81967213114754,17.0327868852459
2021-11-12,Philippines,-32.225806451612904,-16.887096774193548,17.080645161290324
2021-11-12,Philippines,-32.22222222222222,-16.841269841269842,17.063492063492063
2021-11-13,Philippines,-31.87272727272727,-18.563636363636363,17.563636363636363
2021-11-13,Philippines,-31.982142857142858,-18.446428571428573,17.517857142857142
2021-11-13,Philippines,-32.03508771929825,-18.29824561403509,17.45614035087719
2021-11-13,Philippines,-32.08620689655172,-17.982758620689655,17.43103448275862
2021-11-13,Philippines,-32.08474576271186,-17.728813559322035,17.322033898305083
2021-11-13,Philippines,-31.933333333333334,-17.433333333333334,17.266666666666666
2021-11-13,Philippines,-31.934426229508198,-17.18032786885246,17.16393442622951
2021-11-13,Philippines,-31.806451612903224,-16.983870967741936,17.080645161290324
2021-11-13,Philippines,-31.73015873015873,-16.6984126984127,16.984126984126984
2021-11-14,Philippines,-31.2,-19.29090909090909,17.8
2021-11-14,Philippines,-31.071428571428573,-18.857142857142858,17.660714285714285
2021-11-14,Philippines,-31.12280701754386,-18.350877192982455,17.49122807017544
2021-11-14,Philippines,-31.29310344827586,-18.103448275862068,17.413793103448278
2021-11-14,Philippines,-30.983050847457626,-17.728813559322035,17.28813559322034
2021-11-14,Philippines,-31.25,-17.533333333333335,17.25
2021-11-14,Philippines,-31.295081967213115,-17.278688524590162,17.147540983606557
2021-11-14,Philippines,-31.274193548387096,-16.822580645161292,17.032258064516128
2021-11-14,Philippines,-31.3015873015873,-16.38095238095238,16.92063492063492
2021-11-15,Philippines,-31.345454545454544,-15.4,16.672727272727272
2021-11-15,Philippines,-31.035714285714285,-15.482142857142858,16.660714285714285
2021-11-15,Philippines,-30.982456140350877,-15.543859649122806,16.666666666666668
2021-11-15,Philippines,-31.120689655172413,-15.724137931034482,16.70689655172414
2021-11-15,Philippines,-30.847457627118644,-15.711864406779661,16.74576271186441
2021-11-15,Philippines,-30.716666666666665,-15.8,16.75
2021-11-15,Philippines,-30.688524590163933,-16.065573770491802,16.81967213114754
2021-11-15,Philippines,-30.85483870967742,-16.274193548387096,16.838709677419356
2021-11-15,Philippines,-30.61904761904762,-16.238095238095237,16.857142857142858
2021-11-16,Philippines,-30.436363636363637,-14.981818181818182,16.472727272727273
2021-11-16,Philippines,-30.267857142857142,-15.303571428571429,16.553571428571427
2021-11-16,Philippines,-30.210526315789473,-15.43859649122807,16.56140350877193
2021-11-16,Philippines,-30.379310344827587,-15.689655172413794,16.620689655172413
2021-11-16,Philippines,-30.084745762711865,-15.694915254237289,16.627118644067796
2021-11-16,Philippines,-29.933333333333334,-15.766666666666667,16.566666666666666
2021-11-16,Philippines,-29.868852459016395,-15.885245901639344,16.59016393442623
2021-11-16,Philippines,-29.693548387096776,-15.887096774193548,16.629032258064516
2021-11-16,Philippines,-29.523809523809526,-16.0,16.61904761904762
2021-11-17,Philippines,-29.181818181818183,-14.763636363636364,16.345454545454544
2021-11-17,Philippines,-28.982142857142858,-14.857142857142858,16.285714285714285
2021-11-17,Philippines,-28.75438596491228,-15.175438596491228,16.36842105263158
2021-11-17,Philippines,-28.982758620689655,-15.413793103448276,16.43103448275862
2021-11-17,Philippines,-29.152542372881356,-15.59322033898305,16.508474576271187
2021-11-17,Philippines,-29.0,-15.7,16.516666666666666
2021-11-17,Philippines,-29.0,-15.80327868852459,16.540983606557376
2021-11-17,Philippines,-28.741935483870968,-15.82258064516129,16.580645161290324
2021-11-17,Philippines,-28.555555555555557,-15.904761904761905,16.58730158730159
2021-11-18,Philippines,-27.927272727272726,-14.8,16.29090909090909
2021-11-18,Philippines,-27.821428571428573,-14.875,16.25
2021-11-18,Philippines,-28.035087719298247,-15.052631578947368,16.333333333333332
2021-11-18,Philippines,-28.017241379310345,-15.327586206896552,16.413793103448278
2021-11-18,Philippines,-27.694915254237287,-15.322033898305085,16.423728813559322
2021-11-18,Philippines,-27.716666666666665,-15.416666666666666,16.45
2021-11-18,Philippines,-27.540983606557376,-15.442622950819672,16.475409836065573
2021-11-18,Philippines,-27.774193548387096,-15.661290322580646,16.532258064516128
2021-11-18,Philippines,-27.714285714285715,-15.761904761904763,16.523809523809526
2021-11-19,Philippines,-26.636363636363637,-15.072727272727272,15.981818181818182
2021-11-19,Philippines,-26.767857142857142,-15.232142857142858,16.089285714285715
2021-11-19,Philippines,-26.666666666666668,-15.210526315789474,16.12280701754386
2021-11-19,Philippines,-26.637931034482758,-15.189655172413794,16.086206896551722
2021-11-19,Philippines,-26.915254237288135,-15.372881355932204,16.16949152542373
2021-11-19,Philippines,-26.983333333333334,-15.416666666666666,16.216666666666665
2021-11-19,Philippines,-26.852459016393443,-15.475409836065573,16.229508196721312
2021-11-19,Philippines,-27.080645161290324,-15.596774193548388,16.322580645161292
2021-11-19,Philippines,-26.936507936507937,-15.619047619047619,16.333333333333332
2021-11-20,Philippines,-26.29090909090909,-17.30909090909091,16.8
2021-11-20,Philippines,-26.392857142857142,-17.178571428571427,16.732142857142858
2021-11-20,Philippines,-26.19298245614035,-16.964912280701753,16.63157894736842
2021-11-20,Philippines,-26.06896551724138,-16.620689655172413,16.56896551724138
2021-11-20,Philippines,-26.10169491525424,-16.338983050847457,16.52542372881356
2021-11-20,Philippines,-26.016666666666666,-16.1,16.416666666666668
2021-11-20,Philippines,-25.704918032786885,-15.819672131147541,16.34426229508197
2021-11-20,Philippines,-25.612903225806452,-15.596774193548388,16.193548387096776
2021-11-20,Philippines,-25.714285714285715,-15.53968253968254,16.174603174603174
2021-11-21,Philippines,-24.527272727272727,-18.181818181818183,16.927272727272726
2021-11-21,Philippines,-24.375,-17.875,16.767857142857142
2021-11-21,Philippines,-24.596491228070175,-17.63157894736842,16.68421052631579
2021-11-21,Philippines,-24.620689655172413,-17.137931034482758,16.551724137931036
2021-11-21,Philippines,-24.677966101694917,-16.89830508474576,16.45762711864407
2021-11-21,Philippines,-24.866666666666667,-16.75,16.4
2021-11-21,Philippines,-24.918032786885245,-16.311475409836067,16.278688524590162
2021-11-21,Philippines,-24.967741935483872,-15.887096774193548,16.129032258064516
2021-11-21,Philippines,-24.857142857142858,-15.555555555555555,16.03174603174603
2021-11-22,Philippines,-24.563636363636363,-14.581818181818182,15.818181818181818
2021-11-22,Philippines,-24.839285714285715,-14.821428571428571,15.875
2021-11-22,Philippines,-25.07017543859649,-15.017543859649123,15.947368421052632
2021-11-22,Philippines,-24.724137931034484,-15.0,15.982758620689655
2021-11-22,Philippines,-24.76271186440678,-15.067796610169491,16.0
2021-11-22,Philippines,-24.633333333333333,-15.133333333333333,16.0
2021-11-22,Philippines,-24.42622950819672,-15.21311475409836,16.0
2021-11-22,Philippines,-24.516129032258064,-15.5,16.080645161290324
2021-11-22,Philippines,-24.50793650793651,-15.492063492063492,16.03174603174603
2021-11-23,Philippines,-24.418181818181818,-14.290909090909091,15.727272727272727
2021-11-23,Philippines,-24.321428571428573,-14.660714285714286,15.839285714285714
2021-11-23,Philippines,-24.228070175438596,-14.736842105263158,15.807017543859649
2021-11-23,Philippines,-23.982758620689655,-14.775862068965518,15.844827586206897
2021-11-23,Philippines,-24.305084745762713,-14.983050847457626,15.94915254237288
2021-11-23,Philippines,-24.583333333333332,-15.216666666666667,16.016666666666666
2021-11-23,Philippines,-24.39344262295082,-15.21311475409836,16.065573770491802
2021-11-23,Philippines,-24.29032258064516,-15.338709677419354,16.080645161290324
2021-11-23,Philippines,-24.3015873015873,-15.428571428571429,16.07936507936508
2021-11-24,Philippines,-24.436363636363637,-14.327272727272728,15.745454545454546
2021-11-24,Philippines,-24.196428571428573,-14.339285714285714,15.803571428571429
2021-11-24,Philippines,-24.105263157894736,-14.421052631578947,15.771929824561404
2021-11-24,Philippines,-24.379310344827587,-14.620689655172415,15.879310344827585
2021-11-24,Philippines,-24.25423728813559,-14.915254237288135,15.966101694915254
2021-11-24,Philippines,-24.133333333333333,-15.016666666666667,15.983333333333333
2021-11-24,Philippines,-24.21311475409836,-15.114754098360656,16.016393442622952
2021-11-24,Philippines,-24.016129032258064,-15.112903225806452,16.032258064516128
2021-11-24,Philippines,-24.3015873015873,-15.333333333333334,16.095238095238095
2021-11-25,Philippines,-24.09090909090909,-14.363636363636363,15.8
2021-11-25,Philippines,-24.125,-14.482142857142858,15.821428571428571
2021-11-25,Philippines,-24.07017543859649,-14.789473684210526,15.894736842105264
2021-11-25,Philippines,-23.896551724137932,-14.931034482758621,15.931034482758621
2021-11-25,Philippines,-24.135593220338983,-15.11864406779661,16.016949152542374
2021-11-25,Philippines,-23.95,-15.133333333333333,16.05
2021-11-25,Philippines,-23.80327868852459,-15.21311475409836,16.0
2021-11-25,Philippines,-24.032258064516128,-15.435483870967742,16.048387096774192
2021-11-25,Philippines,-23.857142857142858,-15.46031746031746,16.07936507936508
2021-11-26,Philippines,-23.363636363636363,-15.054545454545455,15.745454545454546
2021-11-26,Philippines,-23.410714285714285,-15.107142857142858,15.785714285714286
2021-11-26,Philippines,-23.280701754385966,-15.087719298245615,15.824561403508772
2021-11-26,Philippines,-23.17241379310345,-15.120689655172415,15.844827586206897
2021-11-26,Philippines,-23.423728813559322,-15.305084745762711,15.915254237288135
2021-11-26,Philippines,-23.366666666666667,-15.283333333333333,15.9
2021-11-26,Philippines,-23.19672131147541,-15.344262295081966,15.918032786885245
2021-11-26,Philippines,-23.129032258064516,-15.32258064516129,15.96774193548387
2021-11-26,Philippines,-23.174603174603174,-15.476190476190476,16.047619047619047
2021-11-27,Philippines,-23.254545454545454,-17.29090909090909,16.636363636363637
2021-11-27,Philippines,-23.410714285714285,-17.178571428571427,16.589285714285715
2021-11-27,Philippines,-23.45614035087719,-16.859649122807017,16.56140350877193
2021-11-27,Philippines,-23.482758620689655,-16.724137931034484,16.482758620689655
2021-11-27,Philippines,-23.389830508474578,-16.47457627118644,16.372881355932204
2021-11-27,Philippines,-23.316666666666666,-16.25,16.266666666666666
2021-11-27,Philippines,-23.016393442622952,-15.950819672131148,16.19672131147541
2021-11-27,Philippines,-22.93548387096774,-15.64516129032258,16.112903225806452
2021-11-27,Philippines,-22.80952380952381,-15.396825396825397,16.03174603174603
2021-11-28,Philippines,-22.272727272727273,-18.0,16.945454545454545
2021-11-28,Philippines,-22.321428571428573,-17.464285714285715,16.803571428571427
2021-11-28,Philippines,-22.350877192982455,-16.964912280701753,16.63157894736842
2021-11-28,Philippines,-22.137931034482758,-16.517241379310345,16.5
2021-11-28,Philippines,-22.23728813559322,-16.305084745762713,16.423728813559322
2021-11-28,Philippines,-22.1,-16.0,16.3
2021-11-28,Philippines,-22.16393442622951,-15.770491803278688,16.19672131147541
2021-11-28,Philippines,-22.193548387096776,-15.306451612903226,16.06451612903226
2021-11-28,Philippines,-22.41269841269841,-15.079365079365079,16.0
2021-11-29,Philippines,-22.21818181818182,-14.236363636363636,15.745454545454546
2021-11-29,Philippines,-22.178571428571427,-14.553571428571429,15.803571428571429
2021-11-29,Philippines,-21.92982456140351,-14.543859649122806,15.807017543859649
2021-11-29,Philippines,-21.844827586206897,-14.60344827586207,15.741379310344827
2021-11-29,Philippines,-22.050847457627118,-14.864406779661017,15.76271186440678
2021-11-29,Philippines,-21.95,-14.95,15.733333333333333
2021-11-29,Philippines,-22.114754098360656,-15.180327868852459,15.770491803278688
2021-11-29,Philippines,-21.838709677419356,-15.193548387096774,15.774193548387096
2021-11-29,Philippines,-21.555555555555557,-15.301587301587302,15.761904761904763
2021-11-30,Philippines,-21.490909090909092,-14.745454545454546,15.436363636363636
2021-11-30,Philippines,-21.285714285714285,-15.392857142857142,15.5
2021-11-30,Philippines,-21.105263157894736,-15.789473684210526,15.491228070175438
2021-11-30,Philippines,-20.96551724137931,-16.310344827586206,15.586206896551724
2021-11-30,Philippines,-20.64406779661017,-16.83050847457627,15.677966101694915
2021-11-30,Philippines,-20.916666666666668,-17.416666666666668,15.816666666666666
2021-11-30,Philippines,-20.9672131147541,-17.852459016393443,15.868852459016393
2021-11-30,Philippines,-20.887096774193548,-18.241935483870968,15.935483870967742
2021-11-30,Philippines,-20.92063492063492,-18.714285714285715,16.0
2021-12-01,Philippines,-20.29090909090909,-18.054545454545455,15.6
2021-12-01,Philippines,-20.232142857142858,-18.053571428571427,15.571428571428571
2021-12-01,Philippines,-20.140350877192983,-18.263157894736842,15.649122807017545
2021-12-01,Philippines,-20.396551724137932,-18.379310344827587,15.706896551724139
2021-12-01,Philippines,-20.271186440677965,-18.372881355932204,15.64406779661017
2021-12-01,Philippines,-20.1,-18.3,15.666666666666666
